timestamp,exchange,open,high,low,close,volume,trade_count,vwap,symbol
2021-03-03 06:00:00+00:00,CBSE,49110.72,52666.0,49110.72,50360.0,17289.19820601,293925,51038.3652888759,BTCUSD
2021-03-04 06:00:00+00:00,CBSE,48358.13,48358.13,46250.32,47229.98,198.3535536,3028,46863.6955331084,BTCUSD
2021-03-05 06:00:00+00:00,CBSE,48766.01,49174.91,48084.04,48481.65,2907.08685258,71494,48624.9753056644,BTCUSD
2021-03-06 06:00:00+00:00,CBSE,48909.84,49910.95,48909.83,49366.61,3275.04530268,65124,49393.4976614415,BTCUSD
2021-03-07 06:00:00+00:00,CBSE,50976.22,51846.5,50133.91,50815.72,4797.36025917,82180,50969.2661904345,BTCUSD
2021-03-08 06:00:00+00:00,CBSE,52413.17,54444.0,51845.01,54288.08,7383.45607954,129638,53418.8137357298,BTCUSD
2021-03-09 06:00:00+00:00,CBSE,54921.61,55861.0,53025.0,53674.27,8190.40204534,115292,54376.5079476196,BTCUSD
2021-03-10 06:00:00+00:00,CBSE,53674.27,57402.14,53544.62,55890.69,18253.0709487,292523,56082.6306945205,BTCUSD
2021-03-11 06:00:00+00:00,CBSE,57820.15,58065.92,56357.58,57160.98,5169.36687704,112476,57086.4498514417,BTCUSD
2021-03-12 06:00:00+00:00,CBSE,57220.84,57290.68,56083.74,56731.11,2671.02247078,76540,56555.2248223689,BTCUSD
2021-03-13 06:00:00+00:00,CBSE,56731.12,61788.45,56493.71,61178.5,17903.70569768,347294,59887.382538661,BTCUSD
2021-03-14 06:00:00+00:00,CBSE,58967.37,60601.07,58740.0,59754.48,4150.41724219,80088,59861.6298431653,BTCUSD
2021-03-15 05:00:00+00:00,CBSE,59754.48,59923.43,54568.0,55636.15,24035.30965762,451076,56676.6582657828,BTCUSD
2021-03-16 05:00:00+00:00,CBSE,56924.26,57179.0,55418.14,55587.32,2853.30279151,78320,56247.129337999,BTCUSD
2021-03-17 05:00:00+00:00,CBSE,55587.32,58996.38,54166.12,58925.54,18613.99874731,371406,56379.224289899,BTCUSD
2021-03-18 05:00:00+00:00,CBSE,57644.95,58254.16,56260.0,57887.82,4328.66941188,92875,57271.075795387,BTCUSD
2021-03-19 05:00:00+00:00,CBSE,57887.81,59461.99,57452.0,58039.66,11253.8478632,290113,58575.6777475057,BTCUSD
2021-03-20 05:00:00+00:00,CBSE,58126.34,58651.22,56750.0,56921.67,3461.86617299,75614,57803.5634958862,BTCUSD
2021-03-21 05:00:00+00:00,CBSE,57377.29,57820.61,56325.0,57610.01,2466.90364298,68599,56905.698283135,BTCUSD
2021-03-22 05:00:00+00:00,CBSE,54111.49,55396.95,53812.0,54461.43,3565.61132532,92872,54670.6377118693,BTCUSD
2021-03-23 05:00:00+00:00,CBSE,54333.27,54738.0,53527.0,54106.54,3063.59480418,74779,54193.2952375806,BTCUSD
2021-03-24 05:00:00+00:00,CBSE,52259.69,52777.0,51500.0,52239.64,5646.30393432,123451,52227.4654657689,BTCUSD
2021-03-25 05:00:00+00:00,CBSE,52239.63,53238.0,50305.0,51325.01,22925.02561778,421101,51723.0355941786,BTCUSD
2021-03-26 05:00:00+00:00,CBSE,52735.46,55125.13,52420.0,55072.44,14926.17132617,287924,53596.4024799582,BTCUSD
2021-03-27 05:00:00+00:00,CBSE,54997.59,56640.0,53966.0,55856.53,8375.6805741,205979,55363.7710071073,BTCUSD
2021-03-28 05:00:00+00:00,CBSE,55781.22,55908.93,54962.19,55324.04,1957.14604902,51803,55351.5112817673,BTCUSD
2021-03-29 05:00:00+00:00,CBSE,55308.04,58400.0,54900.0,57613.48,15293.56718811,285003,57536.966482614,BTCUSD
2021-03-30 05:00:00+00:00,CBSE,58786.46,59093.0,58426.03,58740.77,2316.8744018,61384,58819.6945813358,BTCUSD
2021-03-31 05:00:00+00:00,CBSE,58800.01,59333.16,58650.01,58922.22,1775.70371131,62327,59044.8950076585,BTCUSD
2021-04-01 05:00:00+00:00,CBSE,58925.14,59474.94,57930.0,58726.48,9045.87574946,261187,58781.3332673098,BTCUSD
2021-04-02 05:00:00+00:00,CBSE,58981.04,59479.0,58941.2,59401.81,1262.04383187,44534,59265.6325396521,BTCUSD
2021-04-03 05:00:00+00:00,CBSE,59401.8,59752.0,56943.0,57094.34,6764.19549789,190378,58396.1046622685,BTCUSD
2021-04-04 05:00:00+00:00,CBSE,58216.73,58424.0,57300.0,57307.92,1373.42518622,47401,57710.3108174284,BTCUSD
2021-04-05 05:00:00+00:00,CBSE,59134.07,59475.0,58000.0,58775.23,2051.84845924,57284,59051.9402259528,BTCUSD
2021-04-06 05:00:00+00:00,CBSE,58021.67,58207.57,57239.35,57645.47,2167.69924029,64285,57641.3395704227,BTCUSD
2021-04-07 05:00:00+00:00,CBSE,57645.47,58630.0,55401.99,55955.75,14534.41345879,334107,56525.4258025636,BTCUSD
2021-04-08 05:00:00+00:00,CBSE,56915.02,58152.0,56346.89,58083.1,6470.54303548,186221,57479.6436592002,BTCUSD
2021-04-09 05:00:00+00:00,CBSE,58092.68,61000.0,57875.41,60951.61,4027.61089956,84680,59548.1219883914,BTCUSD
2021-04-10 05:00:00+00:00,CBSE,60951.62,61218.97,58370.0,59778.6,8433.51995731,215891,60080.2485273255,BTCUSD
2021-04-11 05:00:00+00:00,CBSE,59983.66,60570.0,59542.31,60088.62,2221.65599112,58184,59993.0829371582,BTCUSD
2021-04-12 05:00:00+00:00,CBSE,59836.88,61055.0,59799.01,60571.22,3793.79010488,71892,60547.3911067158,BTCUSD
2021-04-13 05:00:00+00:00,CBSE,63588.22,64311.39,63110.81,64303.77,3030.46952827,87794,63548.9187808616,BTCUSD
2021-04-14 05:00:00+00:00,CBSE,64303.78,64899.0,61277.91,62971.8,18769.19267458,381090,63207.9395936212,BTCUSD
2021-04-15 05:00:00+00:00,CBSE,63229.04,63604.34,61682.27,61712.36,4295.13826963,113201,62937.9684605797,BTCUSD
2021-04-16 05:00:00+00:00,CBSE,61716.42,62242.89,60048.43,61427.27,14623.82163868,385840,61331.6436040579,BTCUSD
2021-04-17 05:00:00+00:00,CBSE,60067.2,60437.97,51300.0,54986.39,9904.90730719,237661,56814.5617408624,BTCUSD
2021-04-18 05:00:00+00:00,CBSE,54988.16,56790.7,53134.65,56274.41,20783.83193255,497201,55420.3600956763,BTCUSD
2021-04-19 05:00:00+00:00,CBSE,55696.83,55843.0,53610.0,55353.73,5531.77578872,139257,54704.455461073,BTCUSD
2021-04-20 05:00:00+00:00,CBSE,55353.73,57111.0,53430.01,56499.29,12672.65290542,326191,55812.6564235553,BTCUSD
2021-04-21 05:00:00+00:00,CBSE,53795.62,54679.57,51300.0,54279.41,7374.07456362,151510,53327.4833182152,BTCUSD
2021-04-22 05:00:00+00:00,CBSE,51695.98,52130.58,48500.0,49138.85,13697.07567129,284425,50167.409888016,BTCUSD
2021-04-23 05:00:00+00:00,CBSE,49138.85,51500.0,47464.65,51187.27,25061.03668803,561925,49559.6128825467,BTCUSD
2021-04-24 05:00:00+00:00,CBSE,50101.42,50497.94,49411.76,49699.42,2082.70332621,56756,49966.4725592798,BTCUSD
2021-04-25 05:00:00+00:00,CBSE,49121.0,52773.02,48817.62,52360.47,5709.51040152,107170,51358.7959385589,BTCUSD
2021-04-26 05:00:00+00:00,CBSE,52360.47,54400.0,52131.16,54053.6,12278.17901244,277416,53503.5077630156,BTCUSD
2021-04-27 05:00:00+00:00,CBSE,55069.61,55794.43,54722.94,54894.13,2999.02062548,75400,55335.6181072387,BTCUSD
2021-04-28 05:00:00+00:00,CBSE,54889.81,55226.86,53601.09,53625.09,2255.28943483,66534,54453.1957085109,BTCUSD
2021-04-29 05:00:00+00:00,CBSE,53580.0,54250.0,53068.43,54178.29,2101.04825968,69286,53671.1354698346,BTCUSD
2021-04-30 05:00:00+00:00,CBSE,54178.29,58075.01,53958.23,57798.77,14435.13714857,329485,56214.7065960495,BTCUSD
2021-05-01 05:00:00+00:00,CBSE,58117.89,58474.99,57050.94,57859.28,7054.65723688,279574,57711.6362239946,BTCUSD
2021-05-02 05:00:00+00:00,CBSE,56625.21,58300.0,56575.99,57850.71,2787.33082516,75811,57805.40697358,BTCUSD
2021-05-03 05:00:00+00:00,CBSE,57212.73,57247.24,54700.2,55856.8,4798.67642325,125656,55765.9416862388,BTCUSD
2021-05-04 05:00:00+00:00,CBSE,53241.91,55416.48,52913.02,54573.94,5239.48710795,124536,54717.2285661538,BTCUSD
2021-05-05 05:00:00+00:00,CBSE,57515.69,57658.21,56637.35,57008.23,3400.60758454,105531,57077.2244643873,BTCUSD
2021-05-06 05:00:00+00:00,CBSE,56444.82,57137.88,55300.0,55882.93,3929.10769163,112453,56104.2158117652,BTCUSD
2021-05-07 05:00:00+00:00,CBSE,57380.39,58664.61,56980.01,58126.74,2639.22095452,92925,57989.9987595334,BTCUSD
2021-05-08 05:00:00+00:00,CBSE,58958.06,59300.52,57866.0,58211.21,4370.09695829,120813,58618.0842637488,BTCUSD
2021-05-09 05:00:00+00:00,CBSE,58313.84,59592.2,58102.0,59230.42,3253.13216093,98991,59013.5678378544,BTCUSD
2021-05-10 05:00:00+00:00,CBSE,55866.38,56451.7,54511.48,55379.8,3975.2415715,129644,55385.0232093191,BTCUSD
2021-05-11 05:00:00+00:00,CBSE,56753.19,58041.0,56637.34,57425.24,3162.95472039,97569,57333.478467074,BTCUSD
2021-05-12 05:00:00+00:00,CBSE,49498.76,52450.0,46000.0,50477.63,10463.1933106,271659,49595.7219611153,BTCUSD
2021-05-13 05:00:00+00:00,CBSE,50492.27,51400.0,46897.08,49690.11,30586.35588362,625865,49317.8072049681,BTCUSD
2021-05-14 05:00:00+00:00,CBSE,49893.48,50730.58,49200.0,49368.92,4551.45275589,114366,49970.3861027427,BTCUSD
2021-05-15 05:00:00+00:00,CBSE,46771.01,48814.36,46490.0,48118.82,4355.7033197,112818,47679.7509922012,BTCUSD
2021-05-16 05:00:00+00:00,CBSE,46450.78,46646.15,42141.0,43538.88,14057.32088593,237430,44194.2287728527,BTCUSD
2021-05-17 05:00:00+00:00,CBSE,43560.58,45874.97,42101.0,43580.5,29602.89959834,567018,43921.2825971015,BTCUSD
2021-05-18 05:00:00+00:00,CBSE,42865.05,43591.7,38500.0,39258.21,20600.65626799,304241,40517.874724651,BTCUSD
2021-05-19 05:00:00+00:00,CBSE,39262.62,42990.0,30000.0,36731.75,88439.61224063,1456757,37575.0243087527,BTCUSD
2021-05-20 05:00:00+00:00,CBSE,39507.27,42605.0,38172.55,40623.33,36028.38783906,669515,40528.7955023473,BTCUSD
2021-05-21 05:00:00+00:00,CBSE,40021.3,41789.61,33501.54,37340.77,49585.82852012,737549,37585.0250957743,BTCUSD
2021-05-22 05:00:00+00:00,CBSE,37476.84,38319.36,36723.3,37235.63,4170.02234588,91850,37616.4222661189,BTCUSD
2021-05-23 05:00:00+00:00,CBSE,37239.78,37346.47,31111.0,34758.67,49263.28061944,756003,33809.7700143586,BTCUSD
2021-05-24 05:00:00+00:00,CBSE,34934.77,39966.87,34806.15,38878.56,34186.7577916,557836,37805.8974466963,BTCUSD
2021-05-25 05:00:00+00:00,CBSE,38361.81,39721.0,37837.36,39438.27,5681.71515459,114739,38995.9344350878,BTCUSD
2021-05-26 05:00:00+00:00,CBSE,39438.28,40900.0,37950.01,39293.23,19425.08384296,377817,39222.1792895887,BTCUSD
2021-05-27 05:00:00+00:00,CBSE,38556.88,38900.0,37285.0,37354.37,4231.68417418,85718,38019.9265483025,BTCUSD
2021-05-28 05:00:00+00:00,CBSE,37352.54,37601.44,34688.0,35680.47,32000.0390094,483374,36089.7849367847,BTCUSD
2021-05-29 05:00:00+00:00,CBSE,35721.69,37325.0,33650.86,34627.82,24009.01835914,401941,34844.8869257904,BTCUSD
2021-05-30 05:00:00+00:00,CBSE,35669.44,36012.17,34183.0,34499.57,4551.41721428,74814,34869.814391613,BTCUSD
2021-05-31 05:00:00+00:00,CBSE,37276.23,37918.97,36500.0,36753.45,3548.48226811,70084,37262.4999038012,BTCUSD
2021-06-01 05:00:00+00:00,CBSE,36684.99,36891.5,35920.0,36666.01,1804.91407113,58487,36388.1401793942,BTCUSD
2021-06-02 05:00:00+00:00,CBSE,37581.83,38054.19,37184.88,37970.64,1953.07467947,58977,37541.2854903202,BTCUSD
2021-06-03 05:00:00+00:00,CBSE,39248.54,39291.24,37389.26,37583.24,4032.78995648,88089,38019.4369181116,BTCUSD
2021-06-04 05:00:00+00:00,CBSE,37578.16,37688.44,35593.22,36856.52,13880.38677095,274721,36744.8358810291,BTCUSD
2021-06-05 05:00:00+00:00,CBSE,37692.28,37921.35,34832.17,35539.49,11565.4062185,223934,35969.9921507101,BTCUSD
2021-06-06 05:00:00+00:00,CBSE,35800.48,36812.39,35530.0,36268.91,2408.24046747,51549,36396.5465892936,BTCUSD
2021-06-07 05:00:00+00:00,CBSE,33567.26,34069.0,32399.46,32869.08,8731.31753358,140500,33192.2329902844,BTCUSD
2021-06-08 05:00:00+00:00,CBSE,33402.13,33561.1,32408.53,32990.37,4557.44323962,71086,32868.8106504194,BTCUSD
2021-06-09 05:00:00+00:00,CBSE,37404.75,37685.0,36675.0,36813.86,3209.01113074,62390,37107.9844998325,BTCUSD
2021-06-10 05:00:00+00:00,CBSE,36812.93,38425.67,35800.0,36694.05,16644.11544643,257828,37040.871619868,BTCUSD
2021-06-11 05:00:00+00:00,CBSE,37340.08,37448.0,35123.67,35250.26,4851.40263689,79463,36014.3004372055,BTCUSD
2021-06-12 05:00:00+00:00,CBSE,35557.32,35949.49,34780.57,35195.09,2150.33978671,44464,35307.1362051065,BTCUSD
2021-06-13 05:00:00+00:00,CBSE,39015.24,39847.57,38744.83,39283.74,3825.51597598,67023,39193.5180723606,BTCUSD
2021-06-14 05:00:00+00:00,CBSE,40537.93,40850.0,39860.99,40530.39,2818.30443542,64562,40392.7154558862,BTCUSD
2021-06-15 05:00:00+00:00,CBSE,40158.06,40425.0,39612.0,40271.81,1991.9742505,52152,40014.7216273312,BTCUSD
2021-06-16 05:00:00+00:00,CBSE,38351.0,39133.37,38200.04,38811.19,2995.48055622,55140,38748.6154875802,BTCUSD
2021-06-17 05:00:00+00:00,CBSE,38103.94,38216.22,37223.32,37935.17,3210.32936886,63057,37775.9519420223,BTCUSD
2021-06-18 05:00:00+00:00,CBSE,37935.17,38107.18,35153.16,35841.81,20261.43938084,294161,36455.6405616295,BTCUSD
2021-06-19 05:00:00+00:00,CBSE,35484.8,35876.87,35111.0,35798.24,2388.50614419,53171,35527.3068541208,BTCUSD
2021-06-20 05:00:00+00:00,CBSE,35585.79,35741.54,33650.0,34229.08,4262.23075669,64910,34801.8684895284,BTCUSD
2021-06-21 05:00:00+00:00,CBSE,31609.82,33261.29,31160.0,32918.54,6987.66136441,102080,32333.1168020471,BTCUSD
2021-06-22 05:00:00+00:00,CBSE,32916.6,33352.0,28800.0,32538.37,41322.43560537,519679,31081.0100212485,BTCUSD
2021-06-23 05:00:00+00:00,CBSE,33819.08,34881.02,32739.15,33688.35,15890.64629418,234425,33806.0835078109,BTCUSD
2021-06-24 05:00:00+00:00,CBSE,34654.87,35500.0,34255.48,34774.0,3509.82629977,56917,34966.7033118974,BTCUSD
2021-06-25 05:00:00+00:00,CBSE,34776.7,34889.31,31300.0,31594.63,22995.3415965,290652,32691.6083173692,BTCUSD
2021-06-26 05:00:00+00:00,CBSE,32358.22,32711.68,30173.49,32275.19,15705.80708555,241592,31241.0792686137,BTCUSD
2021-06-27 05:00:00+00:00,CBSE,34708.53,34999.97,34226.54,34354.83,3144.27136423,46516,34536.1101534064,BTCUSD
2021-06-28 05:00:00+00:00,CBSE,34493.22,35140.0,34233.35,34871.31,2747.49339391,50323,34711.2213868391,BTCUSD
2021-06-29 05:00:00+00:00,CBSE,35906.17,36094.42,34680.67,34763.8,3640.31773373,51919,35488.4126857833,BTCUSD
2021-06-30 05:00:00+00:00,CBSE,35060.0,35066.54,34079.0,34338.21,2174.80086873,47358,34557.7496218847,BTCUSD
2021-07-01 05:00:00+00:00,CBSE,34338.21,34474.15,32703.48,33516.11,11036.15010457,228746,33416.5254003831,BTCUSD
2021-07-02 05:00:00+00:00,CBSE,33154.88,33905.0,32704.73,33805.02,9463.93627169,187566,33347.879184357,BTCUSD
2021-07-03 05:00:00+00:00,CBSE,34685.03,34844.29,34390.53,34783.0,864.2670771,28222,34615.7271921403,BTCUSD
2021-07-04 05:00:00+00:00,CBSE,35284.06,35290.82,34034.34,34210.23,2379.58325303,41119,34636.2459256405,BTCUSD
2021-07-05 05:00:00+00:00,CBSE,33697.78,34781.75,33655.15,34660.65,1443.30071641,38777,34198.9571834583,BTCUSD
2021-07-06 05:00:00+00:00,CBSE,34225.72,34801.7,33960.36,34720.25,1579.39992756,43288,34322.7002236105,BTCUSD
2021-07-07 05:00:00+00:00,CBSE,33879.5,33934.62,33073.07,33317.51,3210.83959383,53004,33352.447826613,BTCUSD
2021-07-08 05:00:00+00:00,CBSE,33317.51,33500.0,32111.0,32875.95,10936.50781665,178954,32762.0571705172,BTCUSD
2021-07-09 05:00:00+00:00,CBSE,33824.25,34267.14,33617.15,33649.77,1130.01996619,34227,33895.0650482853,BTCUSD
2021-07-10 05:00:00+00:00,CBSE,33515.35,33805.15,33333.33,33472.51,1064.16242949,32553,33594.3014677319,BTCUSD
2021-07-11 05:00:00+00:00,CBSE,34259.22,34670.0,34029.77,34308.38,1531.70018225,33361,34323.4994014781,BTCUSD
2021-07-12 05:00:00+00:00,CBSE,33077.43,33241.99,32843.42,33127.35,1114.78504584,32521,33085.8604815034,BTCUSD
2021-07-13 05:00:00+00:00,CBSE,32734.14,32812.92,31658.47,31942.23,3010.43732807,52670,32117.6538406155,BTCUSD
2021-07-14 05:00:00+00:00,CBSE,32815.75,33187.6,32450.82,32661.04,1416.67859998,38772,32801.6735730172,BTCUSD
2021-07-15 05:00:00+00:00,CBSE,32661.03,32661.04,31064.77,31868.68,9856.93194463,218398,31749.8687549881,BTCUSD
2021-07-16 05:00:00+00:00,CBSE,31389.57,31649.0,31179.01,31388.24,1676.38922691,41921,31362.8381420853,BTCUSD
2021-07-17 05:00:00+00:00,CBSE,31533.9,32450.0,31483.75,32085.24,1409.59479617,38216,32082.7795247708,BTCUSD
2021-07-18 05:00:00+00:00,CBSE,31786.37,31850.0,31440.44,31747.43,984.71627023,32403,31605.2188166464,BTCUSD
2021-07-19 05:00:00+00:00,CBSE,30842.04,31052.65,29507.8,29662.31,6420.56718651,98239,30023.4709941971,BTCUSD
2021-07-20 05:00:00+00:00,CBSE,29662.32,30000.0,29301.56,29796.16,11691.39536206,210058,29694.7856826297,BTCUSD
2021-07-21 05:00:00+00:00,CBSE,30705.36,32825.0,30564.5,32135.19,12827.60709267,203221,31764.7386281396,BTCUSD
2021-07-22 05:00:00+00:00,CBSE,32287.75,32780.0,32206.4,32699.0,1806.46823733,33147,32582.8780888546,BTCUSD
2021-07-23 05:00:00+00:00,CBSE,33647.27,33854.55,33424.7,33708.68,1586.27444582,38730,33618.829479074,BTCUSD
2021-07-24 05:00:00+00:00,CBSE,33709.87,34525.0,33555.0,34283.01,8278.47799121,139840,34030.1290077032,BTCUSD
2021-07-25 05:00:00+00:00,CBSE,35428.25,39770.0,35251.54,38300.01,12548.00052129,155492,37778.4079744761,BTCUSD
2021-07-26 05:00:00+00:00,CBSE,38300.01,40593.93,36774.45,37262.77,27805.85715963,355690,38543.6953957551,BTCUSD
2021-07-27 05:00:00+00:00,CBSE,39475.99,40352.0,38935.0,39694.11,6709.66135612,78423,39696.7926210257,BTCUSD
